Date_Time,Temperature (°C),Humidity (%),Occupancy,Appliance Usage (kWh),Historical Energy Consumption (kWh),Weather Condition,Block,Energy Consumption (kWh)
12/04/2022 06:00,18.05,59.88,5,4.36,24.22,Clear,MOQ 12,24.69
12/04/2022 07:00,25.6,76.39,6,2.22,60.1,Clear,CBQ 12,22.57
12/04/2022 08:00,24.31,55.75,4,3.29,49.76,Rain,SNCO 9B,24.93
12/04/2022 09:00,20.77,46.61,10,4.95,64.2,Clear,SOQ 5,23.65
12/04/2022 10:00,28.3,59.9,1,3.73,56.23,Windy,MOQ 19,27.83
12/04/2022 11:00,12.91,43.47,4,1.27,37.88,Windy,MOQ 12,38.84
12/04/2022 12:00,34.33,52.41,2,4.22,50.93,Cloudy,CBQ 7,31.74
12/04/2022 13:00,30.65,68.27,9,4.24,44.57,Windy,SNCO 16A,38.29
12/04/2022 14:00,13.35,59.96,3,4.32,24.48,Windy,SOQ 17,31.58
12/04/2022 15:00,19.28,60.56,5,3.62,67.5,Rain,MOQ 11,36.64
12/04/2022 16:00,19.55,66.34,0,4.03,57.47,Windy,SOQ 13,28.14
12/04/2022 17:00,25.89,38.75,0,4.22,38.22,Windy,SOQ 12,16
12/04/2022 18:00,15.13,39.54,0,3.85,42.17,Clear,SNCO 8A,21.2
12/04/2022 19:00,13.22,52.69,6,4.76,59.89,Clear,CBQ 2,36.39
12/04/2022 20:00,24.6,73.69,1,3.22,64.89,Rain,CBQ 14,25.28
12/04/2022 21:00,16.45,33.14,7,4.47,20.85,Rain,SOQ 20,38.36
12/04/2022 22:00,30.18,63.77,5,0.76,64.41,Cloudy,MOQ 18,21.23
12/04/2022 23:00,28.42,78.58,0,3.56,25.34,Cloudy,MOQ 8,15.82
13/04/2022 00:00,23.01,35.52,9,2.1,32.58,Rain,SOQ 18,18.11
13/04/2022 01:00,12.33,47.05,6,1.34,28.77,Clear,MOQ 2,36.44
13/04/2022 02:00,10.36,74.69,6,3.1,58.2,Cloudy,CBQ 24,37.23
13/04/2022 03:00,28.78,73.33,0,0.83,21.71,Cloudy,MOQ 3,33.97
13/04/2022 04:00,31.79,43.34,3,3.74,66.37,Rain,MOQ 18,27.38
13/04/2022 05:00,24.35,40.62,2,1.84,26.83,Windy,MOQ 15,22.44
13/04/2022 06:00,10.07,44.18,8,3.79,46.13,Rain,CBQ 13,28.79
13/04/2022 07:00,28.39,45.1,2,2.24,33.05,Cloudy,MOQ 1,38.82
13/04/2022 08:00,17.72,72.9,9,1.82,48.94,Cloudy,CBQ 23,19.47
13/04/2022 09:00,29.9,31.64,10,4.17,69.43,Clear,SNCO 18A,31.11
13/04/2022 10:00,24.89,39.06,0,1.94,28.5,Cloudy,SOQ 15,22.66
13/04/2022 11:00,27.56,78.17,6,1.13,43.82,Rain,SNCO 8A,21.19
13/04/2022 12:00,21,58.13,4,2.67,54.36,Rain,MOQ 14,15.71
13/04/2022 13:00,19.43,54.34,8,2.51,66.23,Rain,CBQ 6,19.52
13/04/2022 14:00,16.34,58.56,4,0.54,38.09,Cloudy,SOQ 19,36.11
13/04/2022 15:00,27.53,37.72,1,2.31,39.35,Rain,SNCO 15A,34.03
13/04/2022 16:00,17.41,57.82,10,3.05,57.7,Cloudy,CBQ 14,25.37
13/04/2022 17:00,21.84,65.91,5,2.97,30.32,Rain,CBQ 7,29.69
13/04/2022 18:00,10.21,40.18,6,1.27,25.55,Cloudy,SOQ 13,37.8
13/04/2022 19:00,19.86,71.43,5,3.59,24.47,Windy,CBQ 17,30.51
13/04/2022 20:00,32.33,34.8,9,4.86,41.74,Rain,MOQ 10,34.54
13/04/2022 21:00,11.85,71.85,6,1.35,23.81,Clear,SNCO 5A,27.93
13/04/2022 22:00,28.23,75.2,7,2.8,43.58,Rain,SNCO 14B,22.94
13/04/2022 23:00,24.29,40.59,0,2.64,61.64,Rain,CBQ 7,15.4
14/04/2022 00:00,27.47,34.38,0,1.62,35.53,Cloudy,SNCO 1B,34.49
14/04/2022 01:00,13.31,46.99,5,2.15,55.32,Clear,CBQ 2,34.11
14/04/2022 02:00,10.42,44.61,9,2.1,24.14,Clear,CBQ 2,26.35
14/04/2022 03:00,12.12,64.38,9,0.97,23.08,Rain,MOQ 5,27.31
14/04/2022 04:00,11.78,67.65,5,0.53,28.77,Cloudy,MOQ 3,28.62
14/04/2022 05:00,29.42,37.92,0,2.47,45.49,Windy,CBQ 14,23.89
14/04/2022 06:00,34.96,73,9,2.99,39.77,Clear,SNCO 14A,25.44
14/04/2022 07:00,26.69,38.07,2,4.17,22.66,Windy,SOQ 15,15.95
14/04/2022 08:00,33.11,71.06,2,4.61,48.34,Windy,SNCO 20A,25.34
14/04/2022 09:00,21.36,40.69,0,3.87,25.77,Windy,MOQ 8,18.11
14/04/2022 10:00,30.66,33.57,7,3.41,28.28,Rain,CBQ 9,16.37
14/04/2022 11:00,32.59,59.28,2,3.68,66.23,Clear,MOQ 6,15.81
14/04/2022 12:00,12.75,71.48,1,3.63,66.54,Clear,SOQ 8,33.15
14/04/2022 13:00,28.17,65.99,9,4.38,28.33,Cloudy,SNCO 2A,29.5
14/04/2022 14:00,13.21,72.2,7,0.84,68.25,Windy,CBQ 20,31.57
14/04/2022 15:00,16.68,39.23,2,3.79,52.92,Windy,MOQ 19,33.36
14/04/2022 16:00,15.73,54.86,10,2.59,63.31,Clear,SNCO 11A,32.97
14/04/2022 17:00,27.85,30.19,5,2.03,35.5,Rain,SOQ 11,37.58
14/04/2022 18:00,26.41,70.63,1,4.14,37.26,Cloudy,SNCO 6A,25.46
14/04/2022 19:00,19.83,64.21,3,3.82,52.38,Cloudy,MOQ 20,27.87
14/04/2022 20:00,15.1,75.15,3,4.38,63.88,Windy,MOQ 1,20.93
14/04/2022 21:00,18.35,36.13,5,4.72,27.73,Windy,SNCO 11A,26.11
14/04/2022 22:00,18.08,69.15,1,1.17,37.7,Rain,MOQ 12,38.96
14/04/2022 23:00,33.37,63.19,5,2.46,33.63,Windy,SNCO 9A,15.94
15/04/2022 00:00,14.46,64.89,7,1.68,29.25,Rain,MOQ 2,17.01
15/04/2022 01:00,29.1,50.47,6,1.4,22.38,Cloudy,CBQ 26,34.41
15/04/2022 02:00,19.75,77.3,7,2.15,33.56,Cloudy,SNCO 14A,31.37
15/04/2022 03:00,17.33,46.84,9,1.66,54.06,Clear,SOQ 6,17.11
15/04/2022 04:00,25.11,70.99,10,4.67,55.84,Cloudy,CBQ 30,28.48
15/04/2022 05:00,20.92,44.36,1,4,55.06,Cloudy,MOQ 16,37.46
15/04/2022 06:00,25.71,76.08,3,3.11,54.72,Rain,MOQ 8,24.14
15/04/2022 07:00,13.01,30.61,5,0.73,53.66,Cloudy,SOQ 13,25.47
15/04/2022 08:00,13.22,43.07,1,3.94,55.52,Windy,SOQ 2,35.96
15/04/2022 09:00,12.66,70.72,7,3.18,25.64,Cloudy,CBQ 14,28.34
15/04/2022 10:00,32.51,54.33,1,1.03,53.95,Clear,MOQ 10,17.1
15/04/2022 11:00,23.93,43.69,1,2.86,25.31,Rain,SNCO 16A,18.91
15/04/2022 12:00,14.39,41.77,4,4.04,23.92,Windy,MOQ 16,20.14
15/04/2022 13:00,19.17,53.1,6,4.52,69.98,Clear,SOQ 18,17.73
15/04/2022 14:00,30.05,30.13,6,1,56.24,Rain,SOQ 20,25.25
15/04/2022 15:00,28.79,78.19,0,3.38,28.35,Clear,MOQ 11,36.6
15/04/2022 16:00,21.86,50.22,5,1.08,24.13,Rain,MOQ 8,35.77
15/04/2022 17:00,29.44,61.64,10,4.39,58.78,Cloudy,MOQ 20,17.28
15/04/2022 18:00,16.12,76.38,0,2.24,24.86,Windy,MOQ 20,28.46
15/04/2022 19:00,26.92,46.4,4,1.2,26.66,Rain,SNCO 8B,37.29
15/04/2022 20:00,17.04,61.56,7,3.22,52.3,Windy,SOQ 7,15.34
15/04/2022 21:00,26.8,47.79,3,0.56,34.37,Clear,SOQ 4,29.52
15/04/2022 22:00,10.61,78.41,8,1.64,31.26,Rain,SNCO 5A,35.09
15/04/2022 23:00,17.43,33.83,4,4.81,66.64,Rain,SNCO 5A,30.75
16/04/2022 00:00,34.05,49.98,9,3.89,54.94,Rain,SOQ 11,15.67
16/04/2022 01:00,18.89,38.18,5,2.96,42.99,Clear,MOQ 9,19.32
16/04/2022 02:00,29.63,78.11,5,2.5,21.18,Windy,MOQ 7,16.54
16/04/2022 03:00,13.63,53.52,4,3.8,35.32,Cloudy,SNCO 8A,20.7
16/04/2022 04:00,21.11,60.94,0,4.96,44.57,Rain,MOQ 1,35.42
16/04/2022 05:00,15.43,32.37,10,0.64,65.5,Rain,MOQ 3,24.37
16/04/2022 06:00,12.6,67.85,1,2.5,62.68,Windy,CBQ 12,24.02
16/04/2022 07:00,10.98,32.22,2,4.75,52.13,Rain,CBQ 13,31.57
16/04/2022 08:00,32.08,47.64,2,3.56,21.89,Cloudy,MOQ 3,32.15
16/04/2022 09:00,11.2,71.15,5,4.26,22.44,Cloudy,SOQ 15,16.57
16/04/2022 10:00,33.32,54.33,0,4.96,40.52,Cloudy,SOQ 11,24.06
16/04/2022 11:00,12.76,54.24,5,2.26,28.47,Cloudy,MOQ 14,30.22
16/04/2022 12:00,34.07,47.31,2,0.89,37.22,Clear,SOQ 10,25.74
16/04/2022 13:00,15.78,31.51,6,1.13,22.07,Clear,SOQ 6,25.9
16/04/2022 14:00,32.62,72.62,2,3.91,45.45,Windy,SNCO 4A,37.73
16/04/2022 15:00,33.84,56.31,6,3.51,49.31,Cloudy,MOQ 12,22.66
16/04/2022 16:00,34.43,78.22,7,3.6,52.01,Rain,CBQ 6,21.91
16/04/2022 17:00,34.68,78.55,2,3.48,40.71,Cloudy,CBQ 19,16.71
16/04/2022 18:00,27.83,46.74,2,2.53,57.15,Cloudy,SOQ 20,32.04
16/04/2022 19:00,32.55,72.79,10,1.56,66.23,Clear,SNCO 11A,38.47
16/04/2022 20:00,15.39,43.41,7,4.57,67.64,Rain,MOQ 18,21.96
16/04/2022 21:00,27.68,45.39,0,4.13,41.2,Clear,SNCO 15A,35.26
16/04/2022 22:00,23.73,44.23,10,4.62,50.83,Clear,CBQ 5,30.22
16/04/2022 23:00,26.82,59.86,1,1.59,35.06,Rain,SNCO 9B,31.29
17/04/2022 00:00,13.55,53.18,6,2.54,62.16,Windy,CBQ 30,16.18
17/04/2022 01:00,18.41,38.99,9,4.25,65.49,Clear,SNCO 8A,28.72
17/04/2022 02:00,34.81,39.23,8,2.78,38.2,Clear,CBQ 28,21.31
17/04/2022 03:00,26.03,73.82,2,2.23,30.18,Rain,SOQ 10,36.84
17/04/2022 04:00,23.52,41.61,7,4.55,29.1,Clear,SOQ 7,22.61
17/04/2022 05:00,12.91,58.48,0,4.9,55.82,Rain,SNCO 3B,34.84
17/04/2022 06:00,14.43,40.27,0,1.46,54.88,Windy,SOQ 2,29.41
17/04/2022 07:00,12.58,67.47,2,3.24,41.92,Rain,CBQ 27,38.16
17/04/2022 08:00,33,43.35,6,3.82,34.03,Clear,SNCO 5A,34.06
17/04/2022 09:00,31.95,42.57,3,3,31.15,Clear,SOQ 2,36.39
17/04/2022 10:00,26.52,44.06,4,1.26,37.07,Windy,SOQ 3,28.08
17/04/2022 11:00,30.64,57.35,10,0.79,46.6,Rain,MOQ 9,35.17
17/04/2022 12:00,34.39,60.22,5,3.66,57.74,Clear,SOQ 19,22.96
17/04/2022 13:00,18.1,37.27,3,4.71,31.99,Windy,SOQ 20,37.68
17/04/2022 14:00,32.2,77.53,6,3.6,48.17,Rain,SNCO 14B,34.66
17/04/2022 15:00,27.72,70.72,3,3.9,56.09,Clear,MOQ 14,15.2
17/04/2022 16:00,23.63,43.99,4,4.86,56.46,Cloudy,MOQ 3,19.9
17/04/2022 17:00,22.3,58.4,9,2.95,25.57,Cloudy,MOQ 20,25.76
17/04/2022 18:00,31.26,52.88,2,2.05,20.24,Windy,CBQ 26,34.93
17/04/2022 19:00,17.15,55.13,4,4.5,62.09,Clear,SNCO 4B,31.8
17/04/2022 20:00,13.97,50.57,9,5,20.52,Clear,MOQ 17,23.15
17/04/2022 21:00,33.39,58.84,9,0.65,55.16,Rain,CBQ 7,23.71
17/04/2022 22:00,23.1,43.46,3,1.92,27.61,Clear,MOQ 17,22.76
17/04/2022 23:00,18.83,63.2,4,1.2,66.45,Cloudy,SNCO 3A,27.94
18/04/2022 00:00,16.68,43.71,6,3.29,38.55,Cloudy,MOQ 12,16.39
18/04/2022 01:00,34.84,70.41,2,1.94,38.11,Clear,SOQ 9,22.87
18/04/2022 02:00,24.54,79.44,10,4.37,64.04,Cloudy,CBQ 22,16.67
18/04/2022 03:00,26.29,70.34,6,4.86,40.86,Clear,MOQ 4,33.13
18/04/2022 04:00,25.26,41.49,0,2.79,31.33,Windy,SOQ 13,33.53
18/04/2022 05:00,21.73,76.74,10,3.73,66.42,Rain,CBQ 1,20.69
18/04/2022 06:00,18,58.16,4,3.51,66.25,Windy,SNCO 8A,30.15
18/04/2022 07:00,32.92,42.14,10,4,65.45,Cloudy,CBQ 10,38.15
18/04/2022 08:00,34.89,59.04,8,3.8,24.31,Clear,MOQ 20,27.65
18/04/2022 09:00,28.86,79.04,5,3.25,59.55,Rain,MOQ 16,20.15
18/04/2022 10:00,16.14,45.53,6,1.71,60,Rain,SNCO 13B,21.9
18/04/2022 11:00,27.03,48.54,7,4.53,30.12,Cloudy,CBQ 7,31.05
18/04/2022 12:00,12.27,68.29,3,2.49,53.64,Clear,SNCO 8A,25.44
18/04/2022 13:00,13.16,68.99,10,3.8,65.74,Clear,SNCO 3B,29.25
18/04/2022 14:00,22.88,42.01,5,2.51,33.96,Clear,SOQ 6,19.31
18/04/2022 15:00,33.92,61.08,0,0.76,50.91,Windy,MOQ 18,19.17
18/04/2022 16:00,32.94,74.38,10,1.03,30.13,Windy,MOQ 2,19.85
18/04/2022 17:00,27.64,47.32,9,1.79,26.81,Rain,CBQ 25,33.51
18/04/2022 18:00,20.86,47.5,9,4.49,50.15,Clear,CBQ 14,25.25
18/04/2022 19:00,10.91,63.87,2,4.21,51.53,Cloudy,SNCO 13B,30.26
18/04/2022 20:00,11.02,68.15,5,3.56,64.79,Rain,SOQ 17,35.35
18/04/2022 21:00,20.83,31.69,5,2.46,34.44,Clear,CBQ 25,30.12
18/04/2022 22:00,30.97,30.47,6,2.24,26.82,Windy,SNCO 5B,38.74
18/04/2022 23:00,10.85,55.92,5,3.49,48.78,Windy,MOQ 1,18.95
19/04/2022 00:00,14.72,44.11,4,3.02,51.15,Rain,MOQ 7,19.41
19/04/2022 01:00,30.98,74.82,10,1.21,58.26,Rain,SNCO 20A,18.71
19/04/2022 02:00,26.05,77.74,2,1.43,30,Windy,SNCO 2B,35.53
19/04/2022 03:00,28.8,50.73,7,4.16,43.58,Windy,SOQ 18,28.7
19/04/2022 04:00,16.88,67.23,5,1.31,61.42,Clear,SNCO 15A,27.94
19/04/2022 05:00,13.09,49,4,2.02,20.43,Cloudy,SOQ 1,24.1
19/04/2022 06:00,12.67,30.87,2,3.64,49.64,Windy,SOQ 1,38.21
19/04/2022 07:00,19.44,75.77,2,2.96,66.86,Clear,SNCO 18B,26.64
19/04/2022 08:00,25.08,73.64,6,3.15,51.49,Cloudy,SOQ 2,36.43
19/04/2022 09:00,10.31,57.67,5,4.08,61.91,Rain,SNCO 6B,37.63
19/04/2022 10:00,12.78,50.01,6,1.43,24.43,Cloudy,CBQ 1,22.52
19/04/2022 11:00,20.07,76.24,5,3.88,52.11,Windy,SOQ 19,39.58
19/04/2022 12:00,31.68,52.21,7,1.6,60.72,Rain,CBQ 6,27.34
19/04/2022 13:00,14.91,70.91,3,3.57,22.79,Windy,SOQ 4,21.16
19/04/2022 14:00,24.51,55.98,3,2.35,66.27,Rain,CBQ 14,30.83
19/04/2022 15:00,18.72,30.46,0,4.99,30.11,Cloudy,MOQ 19,38.07
19/04/2022 16:00,10.16,40.46,8,1.75,35,Rain,CBQ 29,38.14
19/04/2022 17:00,32.7,43.94,4,4.61,42.97,Cloudy,SNCO 17A,16.22
19/04/2022 18:00,12.65,75.4,2,0.89,42.71,Windy,CBQ 12,28.09
19/04/2022 19:00,20.5,67.52,5,0.54,41.99,Clear,MOQ 11,17.25
19/04/2022 20:00,27.36,66.72,6,0.59,50.87,Windy,MOQ 15,36.35
19/04/2022 21:00,22.64,52.19,1,2.94,34.36,Cloudy,CBQ 26,39.8
19/04/2022 22:00,31.62,72.34,2,1.61,41.94,Windy,MOQ 16,24.81
19/04/2022 23:00,23,63.2,6,2.69,41.13,Windy,SOQ 20,15.63
20/04/2022 00:00,15.35,62.49,3,4.83,57.41,Cloudy,CBQ 2,33.18
20/04/2022 01:00,26.41,64.44,4,2.02,43.07,Clear,SNCO 8B,18.72
20/04/2022 02:00,26.13,30.07,5,3.9,42.32,Rain,SNCO 3A,36.88
20/04/2022 03:00,21.59,44.68,1,3.19,39.83,Rain,CBQ 30,32.12
20/04/2022 04:00,17.45,76.46,7,3.46,40.25,Cloudy,CBQ 21,16.76
20/04/2022 05:00,25.6,56.51,0,1.36,41.16,Rain,SNCO 11B,30.15
20/04/2022 06:00,33.34,41.44,1,2.1,60.93,Rain,CBQ 10,28.25
20/04/2022 07:00,12.8,49.99,0,3.2,57.86,Windy,SOQ 6,31.48
20/04/2022 08:00,24.49,59.8,8,1.49,20.36,Clear,SNCO 6B,16.91
20/04/2022 09:00,29.79,45.34,1,1.22,61.71,Windy,MOQ 3,24.87
20/04/2022 10:00,31.8,39.37,10,0.58,58.01,Clear,MOQ 13,21.5
20/04/2022 11:00,15.09,30.75,10,2.61,25.79,Windy,SOQ 2,22.17
20/04/2022 12:00,11.91,65.47,3,1.56,31.31,Windy,MOQ 9,25.34
20/04/2022 13:00,21.83,69.38,7,0.67,35.75,Clear,MOQ 7,34.48
20/04/2022 14:00,22.85,38.07,1,3.08,22.33,Clear,SOQ 8,22
20/04/2022 15:00,27.35,51.6,6,4.44,38.45,Rain,SOQ 9,34.35
20/04/2022 16:00,29.73,69.48,1,4.58,53.26,Cloudy,MOQ 18,37.14
20/04/2022 17:00,13.57,77.05,1,3.08,39.71,Rain,MOQ 13,39.32
20/04/2022 18:00,33.43,38.14,10,3.83,41.25,Windy,MOQ 1,16.61
20/04/2022 19:00,33.58,61.96,6,3.45,49.53,Cloudy,SOQ 16,36.6
20/04/2022 20:00,21.33,45.05,1,1.7,69.81,Rain,SOQ 8,28.61
20/04/2022 21:00,15.29,55.05,10,4.1,23.58,Rain,SNCO 2B,26.91
20/04/2022 22:00,18.02,77.32,7,1.68,43.48,Windy,MOQ 16,23.89
20/04/2022 23:00,21.61,34.82,2,3.27,67.49,Rain,SOQ 6,27.18
21/04/2022 00:00,17.81,30.81,10,2.46,31.22,Windy,SNCO 10B,23.68
21/04/2022 01:00,13.71,60.11,3,0.59,41.39,Rain,MOQ 3,28.81
21/04/2022 02:00,23.38,79.21,9,4.84,50.51,Rain,MOQ 5,19.16
21/04/2022 03:00,18.66,74.12,6,2.77,69.24,Cloudy,MOQ 10,34.54
21/04/2022 04:00,29.7,75.19,5,2.89,42.04,Cloudy,SNCO 9B,18.98
21/04/2022 05:00,32.21,41.95,0,3.02,46.96,Cloudy,SOQ 5,36.87
21/04/2022 06:00,24.65,35.98,6,3.25,53.72,Clear,SNCO 15A,31.25
21/04/2022 07:00,20.48,49.57,2,4.24,41.33,Rain,MOQ 4,24.03
21/04/2022 08:00,10.49,58.28,5,3.77,63.13,Clear,SOQ 13,17.93
21/04/2022 09:00,31.98,30.28,6,4.91,33.7,Cloudy,MOQ 3,23.53
21/04/2022 10:00,21.47,61.38,10,3.43,38.9,Clear,CBQ 7,25.43
21/04/2022 11:00,18.37,33.23,3,2.09,22.73,Windy,SNCO 19B,23.9
21/04/2022 12:00,34.83,30.31,8,2.13,40.81,Cloudy,SOQ 9,17.67
21/04/2022 13:00,16.05,46.86,3,4.69,62.16,Cloudy,SNCO 20B,35.59
21/04/2022 14:00,13.05,78.04,0,4.49,46.17,Windy,CBQ 18,30.53
21/04/2022 15:00,34.95,64.1,4,1.63,54.87,Windy,CBQ 3,30.44
21/04/2022 16:00,14.71,77.3,6,1.3,28.29,Windy,MOQ 19,35.98
21/04/2022 17:00,33.03,75.11,4,1.11,41.53,Cloudy,MOQ 14,18.25
21/04/2022 18:00,29.48,51.26,6,2.59,46.72,Clear,CBQ 25,23.4
21/04/2022 19:00,16.09,30.68,7,2.99,44.99,Rain,SOQ 8,32.54
21/04/2022 20:00,31.07,64.93,10,1.29,67.44,Rain,MOQ 5,37.85
21/04/2022 21:00,14.85,77.7,3,0.88,44.75,Cloudy,CBQ 7,38.1
21/04/2022 22:00,24.59,30.63,9,4.7,36.86,Rain,MOQ 16,29.26
21/04/2022 23:00,21.99,36.81,1,2.89,66.07,Cloudy,SNCO 2B,39.29
22/04/2022 00:00,11.35,72.68,3,2.79,32.19,Cloudy,SNCO 1A,22.87
22/04/2022 01:00,19.99,73.4,7,0.64,25.19,Cloudy,SOQ 12,21.35
22/04/2022 02:00,13.74,78.47,10,4.14,28.71,Windy,SOQ 14,27.89
22/04/2022 03:00,29.3,38.29,6,2.88,24.53,Clear,CBQ 4,18.72
22/04/2022 04:00,15.54,44.97,4,3.37,39.43,Windy,CBQ 10,29.74
22/04/2022 05:00,27.12,54.49,3,4.37,23.25,Cloudy,SNCO 12B,32.14
22/04/2022 06:00,19.8,78.82,9,0.91,44.05,Cloudy,SOQ 17,22.38
22/04/2022 07:00,26.06,77.46,5,0.9,39.91,Rain,SOQ 17,24.7
22/04/2022 08:00,23.2,64.47,5,1.69,46.33,Cloudy,SNCO 19B,30.63
22/04/2022 09:00,20.94,76.27,0,3.17,50.01,Clear,MOQ 19,15.48
22/04/2022 10:00,23.97,75.99,5,3.15,36.07,Windy,SOQ 19,22.18
22/04/2022 11:00,26.47,63.04,7,2.42,43.06,Windy,MOQ 3,25.37
22/04/2022 12:00,17.25,42.38,10,2.86,64.88,Clear,SOQ 20,29.54
22/04/2022 13:00,19.61,39.48,4,4.04,63.55,Rain,MOQ 10,28.42
22/04/2022 14:00,20.05,65.19,1,2.2,54.87,Clear,MOQ 4,22.38
22/04/2022 15:00,10.08,56.91,9,0.75,53.98,Windy,CBQ 2,35.53
22/04/2022 16:00,30.31,50.17,2,1.48,69.57,Cloudy,CBQ 17,17.93
22/04/2022 17:00,13.73,56.41,6,1.5,25.54,Cloudy,MOQ 11,20.85
22/04/2022 18:00,14.18,66.83,8,4.51,31.58,Windy,MOQ 15,21.9
22/04/2022 19:00,19.29,44.38,3,4.76,50.59,Windy,SOQ 19,16.51
22/04/2022 20:00,15.5,55.23,7,1.19,54.71,Rain,MOQ 9,28.4
22/04/2022 21:00,12.71,44.13,5,2.01,63.67,Cloudy,SOQ 7,34.12
22/04/2022 22:00,14.05,41.55,10,1.28,64.03,Windy,SNCO 10A,21.67
22/04/2022 23:00,15.9,30.72,9,4.08,49.08,Cloudy,SNCO 16A,36.74
23/04/2022 00:00,19.54,74.72,5,2.12,25.57,Windy,MOQ 5,19.92
23/04/2022 01:00,13.13,48.78,1,1.6,49.58,Rain,MOQ 19,28.69
23/04/2022 02:00,16.89,48.11,3,4.89,46.41,Cloudy,SOQ 8,17.57
23/04/2022 03:00,13,33.56,10,1.36,63.55,Windy,CBQ 16,25.15
23/04/2022 04:00,16.97,56.8,9,3.69,55.29,Rain,SOQ 17,19.48
23/04/2022 05:00,14.11,63.99,4,1.17,36.25,Windy,MOQ 9,18.83
23/04/2022 06:00,22.41,71.98,5,3.28,36.57,Cloudy,SNCO 5B,25.66
23/04/2022 07:00,18.28,43.07,2,4.78,24.75,Clear,SNCO 17B,28.13
23/04/2022 08:00,23.88,68.39,6,0.89,55,Windy,SOQ 1,18.49
23/04/2022 09:00,23.05,77.25,3,4.54,64.63,Windy,MOQ 8,38.41
23/04/2022 10:00,24.77,69.4,4,2.31,64.41,Rain,SNCO 2A,18.19
23/04/2022 11:00,33.05,43.85,0,3.31,26.38,Windy,SOQ 6,30.27
23/04/2022 12:00,28.49,64.21,10,4.51,66.8,Clear,CBQ 18,21.02
23/04/2022 13:00,31.25,30.35,2,3.32,60.06,Clear,CBQ 1,33.17
23/04/2022 14:00,18.59,30.13,3,2.59,49,Cloudy,MOQ 11,33.72
23/04/2022 15:00,17.95,50.09,8,4.63,27.96,Rain,SNCO 10A,38.25
23/04/2022 16:00,22.39,70.92,5,3.47,31.06,Clear,CBQ 7,23.11
23/04/2022 17:00,32.75,43.61,3,1.57,27.41,Clear,SOQ 10,38.17
23/04/2022 18:00,16.47,58.39,5,2.56,59.16,Cloudy,MOQ 11,39.98
23/04/2022 19:00,28.69,34.09,4,2.61,31.52,Windy,SOQ 3,37.48
23/04/2022 20:00,11.17,63.48,2,1.77,45.2,Cloudy,CBQ 6,18.57
23/04/2022 21:00,27.76,40.3,0,2.35,68.15,Windy,SOQ 5,31.28
23/04/2022 22:00,34.31,60.34,3,4.91,37.97,Clear,MOQ 18,21.69
23/04/2022 23:00,33.37,69.19,5,0.68,57.22,Cloudy,CBQ 13,16.92
24/04/2022 00:00,14.74,43.61,7,3.06,63.97,Cloudy,SNCO 5A,23.19
24/04/2022 01:00,26.57,79.65,10,0.78,32.49,Clear,CBQ 10,32.19
24/04/2022 02:00,34.48,74.07,1,2.48,67.8,Rain,CBQ 22,21.98
24/04/2022 03:00,21.45,75.44,5,2.13,64.71,Windy,MOQ 20,16.32
24/04/2022 04:00,16.15,59.23,9,4.55,50.29,Clear,MOQ 6,30.71
24/04/2022 05:00,26.3,74.9,3,3.39,54.85,Windy,MOQ 12,31.63
24/04/2022 06:00,24.89,60.88,7,1.09,28.08,Windy,MOQ 2,24.24
24/04/2022 07:00,29.44,49.33,8,2.41,48.26,Rain,SOQ 5,16.64
24/04/2022 08:00,14.99,70.2,10,3.82,59.87,Cloudy,SOQ 2,20.13
24/04/2022 09:00,29.21,31.22,0,4.36,53.09,Windy,SOQ 10,15.62
24/04/2022 10:00,29.61,38.26,4,1.77,21.32,Clear,MOQ 6,34.87
24/04/2022 11:00,15.52,53.62,9,4.08,35.71,Clear,MOQ 12,39.06
24/04/2022 12:00,25.02,71.07,5,3.42,48.78,Windy,MOQ 7,16
24/04/2022 13:00,24.49,45.97,7,2.02,61.23,Windy,SNCO 1B,30.55
24/04/2022 14:00,22.64,36.74,7,4.28,52.85,Rain,MOQ 20,16.72
24/04/2022 15:00,19.53,42.75,4,1.8,26.4,Windy,MOQ 8,27.63
24/04/2022 16:00,27.12,37.24,7,2.75,57.32,Clear,SOQ 11,30.44
24/04/2022 17:00,15.23,55.6,7,4.1,50.35,Windy,SNCO 18A,30.87
24/04/2022 18:00,29.61,55.9,2,0.54,40.37,Clear,CBQ 12,20.44
24/04/2022 19:00,15.61,39.04,5,2.14,26.19,Cloudy,CBQ 23,37.74
24/04/2022 20:00,18.91,60.24,6,2.31,37.54,Clear,CBQ 14,17.04
24/04/2022 21:00,22.01,60.45,6,1.06,49.88,Cloudy,SOQ 18,20.49
24/04/2022 22:00,28.87,39.95,3,4.13,29.43,Rain,MOQ 14,27.58
24/04/2022 23:00,14.35,47.26,9,4.3,38.61,Clear,SNCO 2A,26.35
25/04/2022 00:00,27.8,49.41,3,1.68,33.47,Clear,SOQ 10,39.57
25/04/2022 01:00,28.21,77.05,3,4.46,37.54,Rain,SNCO 5A,27.89
25/04/2022 02:00,13.47,73.07,3,3.36,31.88,Clear,MOQ 18,24.48
25/04/2022 03:00,12.7,71.07,3,4.81,28.61,Rain,SNCO 10A,38.34
25/04/2022 04:00,21.17,34.94,8,1.35,24.18,Rain,CBQ 3,37.53
25/04/2022 05:00,21.6,61.4,2,1.9,67.47,Rain,MOQ 15,30.48
